dir,image_size,repo_id,transform,distance_metric,file,distance
F:\Data\imagenet_vqdm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,VQDM_1000_200_00_000_vqdm_00020.png,-0.05194091796875
F:\Data\imagenet_vqdm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,VQDM_1000_200_00_000_vqdm_00035.png,-0.054962158203125
F:\Data\imagenet_vqdm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,VQDM_1000_200_00_000_vqdm_00039.png,-0.063720703125
F:\Data\imagenet_vqdm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,VQDM_1000_200_00_000_vqdm_00074.png,-0.02850341796875
F:\Data\imagenet_vqdm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,VQDM_1000_200_00_000_vqdm_00127.png,-0.0338134765625
F:\Data\imagenet_vqdm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,VQDM_1000_200_00_000_vqdm_00143.png,-0.04364013671875
F:\Data\imagenet_vqdm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,VQDM_1000_200_00_001_vqdm_00020.png,-0.043304443359375
F:\Data\imagenet_vqdm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,VQDM_1000_200_00_001_vqdm_00035.png,-0.0174713134765625
F:\Data\imagenet_vqdm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,VQDM_1000_200_00_001_vqdm_00039.png,-0.0106201171875
F:\Data\imagenet_vqdm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,VQDM_1000_200_00_001_vqdm_00074.png,-0.02764892578125
F:\Data\imagenet_vqdm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,VQDM_1000_200_00_001_vqdm_00127.png,-0.0190887451171875
F:\Data\imagenet_vqdm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,VQDM_1000_200_00_001_vqdm_00143.png,-0.03466796875
F:\Data\imagenet_vqdm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,VQDM_1000_200_00_002_vqdm_00020.png,-0.0219879150390625
F:\Data\imagenet_vqdm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,VQDM_1000_200_00_002_vqdm_00035.png,-0.018585205078125
F:\Data\imagenet_vqdm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,VQDM_1000_200_00_002_vqdm_00039.png,-0.01151275634765625
F:\Data\imagenet_vqdm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,VQDM_1000_200_00_002_vqdm_00074.png,-0.0189971923828125
F:\Data\imagenet_vqdm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,VQDM_1000_200_00_002_vqdm_00127.png,-0.01526641845703125
F:\Data\imagenet_vqdm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,VQDM_1000_200_00_002_vqdm_00143.png,-0.044219970703125
