dir,image_size,repo_id,transform,distance_metric,file,distance
F:\Data\imagenet_midj\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,0_midjourney_100.png,-0.0280914306640625
F:\Data\imagenet_midj\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,0_midjourney_169.png,-0.0295562744140625
F:\Data\imagenet_midj\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,0_midjourney_197.png,-0.03204345703125
F:\Data\imagenet_midj\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,0_midjourney_198.png,-0.040557861328125
F:\Data\imagenet_midj\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,0_midjourney_34.png,-0.042572021484375
F:\Data\imagenet_midj\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,0_midjourney_88.png,-0.0211334228515625
F:\Data\imagenet_midj\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,100_midjourney_100.png,-0.0186004638671875
F:\Data\imagenet_midj\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,100_midjourney_169.png,-0.02099609375
F:\Data\imagenet_midj\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,100_midjourney_197.png,-0.039947509765625
F:\Data\imagenet_midj\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,100_midjourney_198.png,-0.0250244140625
F:\Data\imagenet_midj\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,100_midjourney_34.png,-0.02825927734375
F:\Data\imagenet_midj\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,100_midjourney_88.png,-0.0277557373046875
F:\Data\imagenet_midj\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,101_midjourney_100.png,-0.0379638671875
F:\Data\imagenet_midj\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,101_midjourney_169.png,-0.036895751953125
F:\Data\imagenet_midj\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,101_midjourney_197.png,-0.039642333984375
F:\Data\imagenet_midj\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,101_midjourney_198.png,-0.032379150390625
F:\Data\imagenet_midj\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,101_midjourney_34.png,-0.04132080078125
F:\Data\imagenet_midj\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,101_midjourney_88.png,-0.04296875
F:\Data\imagenet_midj\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,102_midjourney_100.png,-0.03399658203125
F:\Data\imagenet_midj\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,102_midjourney_169.png,-0.0172576904296875
F:\Data\imagenet_midj\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,102_midjourney_197.png,-0.04022216796875
F:\Data\imagenet_midj\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,102_midjourney_198.png,-0.03326416015625
F:\Data\imagenet_midj\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,102_midjourney_34.png,-0.0254058837890625
F:\Data\imagenet_midj\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,102_midjourney_88.png,-0.037200927734375
F:\Data\imagenet_midj\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,103_midjourney_100.png,-0.00975799560546875
F:\Data\imagenet_midj\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,103_midjourney_169.png,-0.01708984375
F:\Data\imagenet_midj\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,103_midjourney_197.png,-0.0236358642578125
F:\Data\imagenet_midj\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,103_midjourney_198.png,-0.028839111328125
F:\Data\imagenet_midj\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,103_midjourney_34.png,-0.020111083984375
F:\Data\imagenet_midj\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,103_midjourney_88.png,-0.03302001953125
F:\Data\imagenet_midj\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,104_midjourney_100.png,-0.032562255859375
F:\Data\imagenet_midj\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,104_midjourney_169.png,-0.0187835693359375
F:\Data\imagenet_midj\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,104_midjourney_197.png,-0.042694091796875
