dir,image_size,repo_id,transform,distance_metric,file,distance
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,0_adm_153.PNG,-0.0521240234375
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,0_adm_174.PNG,-0.0621337890625
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,0_adm_34.PNG,-0.041290283203125
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,0_adm_7.PNG,-0.051055908203125
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,0_adm_85.PNG,-0.03619384765625
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,0_adm_91.PNG,-0.0662841796875
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,100_adm_153.PNG,-0.035858154296875
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,100_adm_174.PNG,-0.0330810546875
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,100_adm_34.PNG,-0.0241851806640625
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,100_adm_7.PNG,-0.038238525390625
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,100_adm_85.PNG,-0.045867919921875
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,100_adm_91.PNG,-0.06085205078125
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,101_adm_153.PNG,-0.030548095703125
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,101_adm_174.PNG,-0.05718994140625
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,101_adm_34.PNG,-0.052398681640625
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,101_adm_7.PNG,-0.04315185546875
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,101_adm_85.PNG,-0.048187255859375
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,101_adm_91.PNG,-0.05322265625
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,102_adm_153.PNG,-0.06951904296875
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,102_adm_174.PNG,-0.058685302734375
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,102_adm_34.PNG,-0.04888916015625
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,102_adm_7.PNG,-0.07220458984375
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,102_adm_85.PNG,-0.0653076171875
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,102_adm_91.PNG,-0.035736083984375
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,103_adm_153.PNG,-0.02703857421875
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,103_adm_174.PNG,-0.035614013671875
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,103_adm_34.PNG,-0.049835205078125
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,103_adm_7.PNG,-0.01340484619140625
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,103_adm_85.PNG,-0.035980224609375
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,103_adm_91.PNG,-0.035430908203125
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,104_adm_153.PNG,-0.051849365234375
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,104_adm_174.PNG,-0.06488037109375
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,104_adm_34.PNG,-0.07415771484375
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,104_adm_7.PNG,-0.048736572265625
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,104_adm_85.PNG,-0.052703857421875
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,104_adm_91.PNG,-0.061370849609375
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,105_adm_153.PNG,-0.05670166015625
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,105_adm_174.PNG,-0.05487060546875
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,105_adm_34.PNG,-0.05377197265625
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,105_adm_7.PNG,-0.046051025390625
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,105_adm_85.PNG,-0.049835205078125
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,105_adm_91.PNG,-0.05108642578125
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,106_adm_153.PNG,-0.056304931640625
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,106_adm_174.PNG,-0.03912353515625
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,106_adm_34.PNG,-0.05780029296875
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,106_adm_7.PNG,-0.0638427734375
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,106_adm_85.PNG,-0.07080078125
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,106_adm_91.PNG,-0.047149658203125
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,107_adm_153.PNG,-0.028778076171875
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,107_adm_174.PNG,-0.00982666015625
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,107_adm_34.PNG,-0.0078887939453125
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,107_adm_7.PNG,-0.0169677734375
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,107_adm_85.PNG,-0.0167694091796875
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,107_adm_91.PNG,-0.004070281982421875
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,108_adm_153.PNG,-0.0282135009765625
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,108_adm_174.PNG,-0.053863525390625
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,108_adm_34.PNG,-0.0679931640625
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,108_adm_7.PNG,-0.05230712890625
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,108_adm_85.PNG,-0.04345703125
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,108_adm_91.PNG,-0.03143310546875
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,109_adm_153.PNG,-0.041717529296875
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,109_adm_174.PNG,-0.058013916015625
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,109_adm_34.PNG,-0.052276611328125
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,109_adm_7.PNG,-0.034393310546875
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,109_adm_85.PNG,-0.052490234375
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,109_adm_91.PNG,-0.050567626953125
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,10_adm_153.PNG,-0.007236480712890625
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,10_adm_174.PNG,-0.02960205078125
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,10_adm_34.PNG,-0.01313018798828125
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,10_adm_7.PNG,-0.041290283203125
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,10_adm_85.PNG,-0.011932373046875
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,10_adm_91.PNG,-0.05755615234375
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,110_adm_153.PNG,-0.05926513671875
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,110_adm_174.PNG,-0.0277557373046875
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,110_adm_34.PNG,-0.07489013671875
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,110_adm_7.PNG,-0.053192138671875
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,110_adm_85.PNG,-0.0299530029296875
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,110_adm_91.PNG,-0.0301361083984375
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,111_adm_153.PNG,-0.005859375
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,111_adm_174.PNG,-0.0092926025390625
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,111_adm_34.PNG,-0.0152130126953125
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,111_adm_7.PNG,-0.0101776123046875
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,111_adm_85.PNG,-0.01155853271484375
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,111_adm_91.PNG,-0.01235198974609375
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,112_adm_153.PNG,-0.0191497802734375
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,112_adm_174.PNG,-0.01558685302734375
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,112_adm_34.PNG,-0.0633544921875
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,112_adm_7.PNG,-0.0197601318359375
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,112_adm_85.PNG,-0.05084228515625
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,112_adm_91.PNG,-0.03143310546875
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,113_adm_153.PNG,-0.033447265625
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,113_adm_174.PNG,-0.03314208984375
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,113_adm_34.PNG,-0.0180511474609375
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,113_adm_7.PNG,-0.02154541015625
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,113_adm_85.PNG,-0.040283203125
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,113_adm_91.PNG,-0.039764404296875
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,114_adm_153.PNG,-0.06298828125
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,114_adm_174.PNG,-0.061737060546875
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,114_adm_34.PNG,-0.056640625
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,114_adm_7.PNG,-0.057952880859375
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,114_adm_85.PNG,-0.036712646484375
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,114_adm_91.PNG,-0.05792236328125
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,115_adm_153.PNG,-0.0687255859375
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,115_adm_174.PNG,-0.0693359375
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,115_adm_34.PNG,-0.034820556640625
F:\Data\imagenet_adm\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,115_adm_7.PNG,-0.05078125
