dir,image_size,repo_id,transform,distance_metric,file,distance
F:\Data\imagenet_bgan\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,000_biggan_00020.png,-0.0250091552734375
F:\Data\imagenet_bgan\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,000_biggan_00035.png,-0.03143310546875
F:\Data\imagenet_bgan\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,000_biggan_00039.png,-0.031158447265625
F:\Data\imagenet_bgan\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,000_biggan_00074.png,-0.033966064453125
F:\Data\imagenet_bgan\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,000_biggan_00127.png,-0.0330810546875
F:\Data\imagenet_bgan\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,000_biggan_00143.png,-0.0163116455078125
F:\Data\imagenet_bgan\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,001_biggan_00020.png,-0.01425933837890625
F:\Data\imagenet_bgan\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,001_biggan_00035.png,-0.007061004638671875
F:\Data\imagenet_bgan\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,001_biggan_00039.png,-0.033355712890625
F:\Data\imagenet_bgan\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,001_biggan_00074.png,-0.01488494873046875
F:\Data\imagenet_bgan\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,001_biggan_00127.png,-0.0226898193359375
F:\Data\imagenet_bgan\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,001_biggan_00143.png,-0.0290679931640625
F:\Data\imagenet_bgan\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,002_biggan_00020.png,-0.01015472412109375
F:\Data\imagenet_bgan\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,002_biggan_00035.png,-0.00927734375
F:\Data\imagenet_bgan\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,002_biggan_00039.png,-0.01538848876953125
F:\Data\imagenet_bgan\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,002_biggan_00074.png,-0.015960693359375
F:\Data\imagenet_bgan\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,002_biggan_00127.png,-0.0250091552734375
F:\Data\imagenet_bgan\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,002_biggan_00143.png,-0.01456451416015625
F:\Data\imagenet_bgan\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,003_biggan_00020.png,-0.00960540771484375
F:\Data\imagenet_bgan\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,003_biggan_00035.png,-0.006366729736328125
F:\Data\imagenet_bgan\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,003_biggan_00039.png,-0.00795745849609375
F:\Data\imagenet_bgan\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,003_biggan_00074.png,-0.0110321044921875
F:\Data\imagenet_bgan\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,003_biggan_00127.png,-0.01898193359375
F:\Data\imagenet_bgan\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,003_biggan_00143.png,-0.0130157470703125
F:\Data\imagenet_bgan\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,004_biggan_00020.png,-0.005512237548828125
F:\Data\imagenet_bgan\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,004_biggan_00035.png,-0.0050201416015625
F:\Data\imagenet_bgan\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,004_biggan_00039.png,-0.005886077880859375
F:\Data\imagenet_bgan\val\ai,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,004_biggan_00074.png,-0.00868988037109375
