dir,image_size,repo_id,transform,distance_metric,file,distance
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000009.JPEG,-0.033203125
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000035.JPEG,-0.040313720703125
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000038.JPEG,-0.0377197265625
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000039.JPEG,-0.042938232421875
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000051.JPEG,-0.0263824462890625
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000062.JPEG,-0.05914306640625
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000067.JPEG,-0.06640625
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000075.JPEG,-0.052886962890625
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000101.JPEG,-0.00948333740234375
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000116.JPEG,-0.0258026123046875
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000119.JPEG,-0.028961181640625
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000128.JPEG,-0.0181732177734375
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000131.JPEG,-0.051300048828125
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000133.JPEG,-0.0609130859375
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000135.JPEG,-0.030670166015625
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000139.JPEG,-0.0165252685546875
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000140.JPEG,-0.034393310546875
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000174.JPEG,-0.041412353515625
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000176.JPEG,-0.045745849609375
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000183.JPEG,-0.0249786376953125
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000198.JPEG,-0.032623291015625
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000209.JPEG,-0.02789306640625
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000210.JPEG,-0.0293426513671875
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000247.JPEG,-0.036346435546875
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000276.JPEG,-0.0426025390625
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000297.JPEG,-0.05963134765625
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000308.JPEG,-0.01439666748046875
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000312.JPEG,-0.01052093505859375
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000332.JPEG,-0.0408935546875
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000333.JPEG,-0.04901123046875
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000343.JPEG,-0.05120849609375
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000347.JPEG,-0.040313720703125
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000351.JPEG,-0.0279998779296875
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000358.JPEG,-0.043548583984375
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000367.JPEG,-0.05108642578125
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000368.JPEG,-0.05078125
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000372.JPEG,-0.0419921875
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000374.JPEG,-0.0214691162109375
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000378.JPEG,-0.033905029296875
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000382.JPEG,-0.048492431640625
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000386.JPEG,-0.05804443359375
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000395.JPEG,-0.0396728515625
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000402.JPEG,-0.025848388671875
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000418.JPEG,-0.01326751708984375
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000424.JPEG,-0.055023193359375
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000428.JPEG,-0.033599853515625
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000434.JPEG,-0.0318603515625
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000439.JPEG,-0.0401611328125
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000442.JPEG,-0.0438232421875
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000453.JPEG,-0.02813720703125
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000461.JPEG,-0.0421142578125
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000509.JPEG,-0.02923583984375
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000518.JPEG,-0.053009033203125
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000525.JPEG,-0.06658935546875
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000526.JPEG,-0.05108642578125
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000530.JPEG,-0.036407470703125
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000541.JPEG,-0.0704345703125
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000564.JPEG,-0.010955810546875
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000568.JPEG,-0.036041259765625
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000570.JPEG,-0.041656494140625
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000571.JPEG,-0.046844482421875
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000591.JPEG,-0.03570556640625
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000596.JPEG,-0.04913330078125
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000606.JPEG,-0.034942626953125
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000612.JPEG,-0.040557861328125
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000631.JPEG,-0.04205322265625
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000665.JPEG,-0.03912353515625
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000670.JPEG,-0.040069580078125
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000687.JPEG,-0.034393310546875
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000696.JPEG,-0.0625
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000698.JPEG,-0.044097900390625
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000710.JPEG,-0.0127105712890625
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000715.JPEG,-0.036468505859375
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000726.JPEG,-0.055450439453125
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000767.JPEG,-0.04815673828125
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000771.JPEG,-0.021759033203125
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000783.JPEG,-0.040374755859375
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000784.JPEG,-0.024169921875
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000788.JPEG,-0.0274505615234375
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000789.JPEG,-0.034088134765625
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000794.JPEG,-0.037933349609375
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000809.JPEG,-0.039398193359375
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000814.JPEG,-0.042083740234375
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000827.JPEG,-0.03961181640625
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000838.JPEG,-0.030120849609375
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000850.JPEG,-0.0166015625
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000884.JPEG,-0.045257568359375
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000886.JPEG,-0.0311279296875
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000897.JPEG,-0.031036376953125
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000934.JPEG,-0.049285888671875
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000938.JPEG,-0.03802490234375
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000939.JPEG,-0.0245819091796875
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000945.JPEG,-0.044586181640625
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000948.JPEG,-0.059844970703125
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000950.JPEG,-0.055877685546875
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000959.JPEG,-0.0143585205078125
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000966.JPEG,-0.036895751953125
F:\Data\imagenet_bgan\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000982.JPEG,-0.046478271484375
